player_name,team,pick,pid,pts,ast,stl,blk,treb,Ortg,drtg,year,ht,elevation (m),drafted
D'Andre Johnson,North Carolina A&T,NA,52369,2.4706,0.1765,0.1176,0.6471,1.2353,79.4,99.7558,2019,6.10,239,0
Andrew Fava,Florida,NA,52378,1,0,0,0,0.1667,90.6,101.126,2019,5.10,31,0
C.J. Baird,Michigan,NA,52384,0.6923,0,0,0,0.1538,87,99.3019,2019,6.5,268,0
Michael Servetas,Marist,NA,52392,0,0,0,0,0.3333,0,104.316,2019,6.2,27,0
Dylan Boehm,Loyola Chicago,NA,52401,0,0,0,0,0,0,106.684,2019,6.5,179,0
Amir Hicks,Saint Peter's,NA,52407,0.1875,0.25,0.0625,0.125,0.125,57.4,110.32,2019,5.10,25,0
Obim Okeke,Baylor,NA,52412,1.1111,0,0.2222,0,0.3333,86.5,100.914,2019,6.0,122,0
Evin Olds,Memphis,NA,52445,1.125,0,0.125,0,0.25,120.8,99.1684,2019,5.11,100,0
Tyler Barnes,Alabama,NA,52458,0,0,0,0.25,0,0,97.8755,2019,6.8,67,0
Randall West,Massachusetts,NA,52461,0.8571,0.1429,0.1429,0,1.5714,131.7,101.305,2019,6.4,65,0
Peter Burquest,Fordham,NA,52462,0.4,0,0,0,0.2,0,107.065,2019,6.1,28,0
Jordan Allen,Rider,NA,52494,10.0645,0.6452,0.5161,0.2581,2.4516,101.1,106.266,2019,6.4,25,0
Jelani Simmons,Youngstown St.,NA,65429,8.0968,1.0645,0.9677,0.1613,2.5161,114.9,113.812,2019,6.5,286,0
Geoff Hamperian,Youngstown St.,NA,65439,1.1429,0,0.1429,0,0.4286,90.6,103.14,2019,6.4,286,0
Kihei Clark,Virginia,NA,65442,4.5263,2.5526,0.7368,0,2.3421,105.9,96.3586,2019,5.9,201,0
Nate Laszewski,Notre Dame,NA,65450,6.9091,0.2121,0.2121,0.3636,3.8788,110.1,106.511,2019,6.10,224,0
Kevin Schutte,Hofstra,NA,65453,1.25,0,0,0.125,1.375,133.7,97.8343,2019,6.9,24,0
Nana Opoku,Mount St. Mary's,NA,65461,5.3,0.4667,0.3,1.5667,3.7333,92.1,107.869,2019,6.8,163,0
Avery Benson,Texas Tech,NA,65463,0.55,0.25,0.25,0.15,0.6,71.7,81.5072,2019,6.3,983,0
Majur Majak,Saint Peter's,NA,65474,0.9091,0.0455,0.1364,0.5909,1.1818,79,99.7126,2019,7.1,25,0
Jaden Robinson,Georgetown,NA,65476,0,0,0,0,0,0,115.721,2019,6.3,43,0
Hunter Tyson,Clemson,NA,65479,1.5806,0.3871,0.0645,0.2581,1.0323,85,99.5049,2019,6.8,221,0
Devon Baker,UNC Asheville,NA,65509,16.0645,3,1.4839,0.1613,2.7419,91.5,119.391,2019,6.2,650,0
Josh LeBlanc,Georgetown,NA,65517,9.0606,0.9697,0.9091,1.0909,7.303,124.9,100.85,2019,6.7,43,0
Brandon Wade,Duquesne,NA,65527,1.037,0.8148,0.2593,0.037,0.6667,60.3,106.852,2019,6.2,258,0
Trey Hopkins,Seattle,NA,65535,2.2222,0.2222,0.1111,0,1.1111,74.7,105.093,2019,6.4,87,0
Luke Frampton,Davidson,NA,65542,10.3235,2.0294,0.8529,0.3235,3.1765,110,101.51,2019,6.5,254,0
Keigan Kerby,Chattanooga,NA,65555,2.3846,0.4615,0.2692,0.5,2.2308,79.6,107.323,2019,6.7,204,0
James Bridges,Sacramento St.,NA,65557,1.6667,0.2222,0.2222,0.0741,1.037,96.1,108.499,2019,6.5,12,0
Francesco Badocchi,Virginia,NA,65561,0.4545,0,0,0,0.5455,127.9,98.4462,2019,6.7,201,0
Kaden Archie,TCU,NA,65590,2.1,0,1,0.2,1.5,68.2,91.4517,2019,6.6,204,0
Maximilian Schuecker,Montana St.,NA,65598,0.6667,0,0,0,0.3333,34.9,114.63,2019,6.9,1498,0
Benjamin Stanley,Hampton,NA,65612,4.3939,0.1212,0.1212,0.4545,2.9394,114.1,105.775,2019,6.6,3,0
Matiss Kulackovskis,Bowling Green,NA,65614,3.0588,0.0588,0,0.1176,2.1176,103.4,104.986,2019,6.9,212,0
Jamel Allen,UMKC,NA,65617,6.9688,0.375,0.9688,0.7812,3.4062,97.7,101.595,2019,6.7,279,0
Kaosi Ezeagu,UTEP,NA,65619,3.2069,0.1034,0.3103,0.7931,3.3793,77.5,93.6385,2019,6.10,1440,0
Luke Avdalovic,Northern Arizona,NA,65622,9.5,0.9333,0.6333,0,2.1333,135.1,113.942,2019,6.4,2101,0
Jack Clark,La Salle,NA,65627,9.5,1,0.9,0.2,3.9,114.2,105.159,2019,6.8,67,0
Daivien Williamson,East Tennessee St.,NA,65635,9.5455,2.4545,0.5455,0.0303,1.9697,119.1,106.385,2019,6.2,518,0
Isaiah Poor Bear-Chandler,Wichita St.,NA,65638,2.6452,0.2903,0.129,0.2581,1.9032,107.7,98.8862,2019,6.9,426,0
Bryce Workman,Jacksonville,NA,65644,2.3929,0.25,0.2143,0.0714,2.0714,94.5,105.097,2019,6.7,15,0
Mason Harrell,Texas St.,NA,65649,3.9091,1.697,0.6667,0.0303,1.0303,102.1,98.061,2019,5.9,188,0
Jacobi Gordon,California,NA,65650,2.4167,0.2083,0.0833,0.0417,1.75,87.2,116.772,2019,6.7,93,0
Matt Bradley,California,NA,65655,10.871,2.0323,0.871,0.3548,3.6129,102.9,113.561,2019,6.4,93,0
Russell Barlow,TCU,NA,65664,0.25,0,0,0,1,42.7,104.958,2019,6.10,204,0
Connor Crabtree,Tulane,NA,65665,7.0667,1.1333,0.6333,0.2,1.9667,104.6,110.61,2019,6.6,0,0
Tavin Lovan,UAB,NA,65670,7.1212,0.7879,0.8182,0.2121,3.9394,107.9,101.947,2019,6.4,232,0
Quentin Millora-Brown,Rice,NA,65676,7.1562,1.2188,0.2812,1.125,5.875,113.2,105.696,2019,6.9,14,0
Blake Brinkmeyer,Indiana St.,NA,65680,3.2,0.4,0,0.6,3.2,125,99.1478,2019,6.9,154,0
De'Avion Washington,Indiana St.,NA,65682,2.8214,0.5714,0.5714,0.25,2.2143,88.9,102.354,2019,6.3,154,0
Sekou Toure,UC Santa Barbara,NA,65687,3.2188,0.5625,0.25,0.125,2.4375,110.6,100.109,2019,6.5,13,0
Mark Gordon,Bethune Cookman,NA,65688,9.7037,1.3333,0.7037,0.2963,2.6667,85.5,102.928,2019,6.5,2,0
Xavier Johnson,Pittsburgh,NA,65690,15.5152,4.5152,1.303,0.1212,3.8788,98.3,102.121,2019,6.3,328,0
Jordan Henderson,Canisius,NA,65693,3.5161,0.8387,0.4194,0.2581,1.3871,110.4,109.588,2019,6.4,183,0
Quinn Blair,William & Mary,NA,65703,1.8421,0.5263,0.1053,0.2632,1.4211,88,110.26,2019,6.6,23,0
Allen Betrand,Towson,NA,65709,4.5938,0.8125,0.4688,0.125,2.1562,93.1,112.537,2019,6.4,113,0
Robert Braswell,Syracuse,NA,65717,2.1667,0.4167,0.5,0.0833,0.8333,109.9,87.7439,2019,6.9,116,0
Marque Maultsby,New Hampshire,NA,65719,5.8519,1.7037,0.7037,0.1481,2.8519,72.5,104.494,2019,6.3,89,0
Solomon Ruddell,UC Irvine,NA,65729,1.3158,0.0526,0,0.2632,0.6316,118.3,97.4837,2019,7.1,60,0
Zach Chappell,San Jose St.,NA,65730,5.2759,2.2414,0.6897,0.0345,1.7586,88.5,114.178,2019,6.3,26,0
Maizen Fausett,Southern Utah,NA,65736,4.4848,0.3636,0.303,0.5152,3.2424,98.4,103.712,2019,6.6,1770,0
Malachi De Sousa,Albany,NA,65737,3.4643,0.5714,0.3571,0.6786,1.8571,95.1,101.136,2019,6.6,115,0
Caleb Nero,Weber St.,NA,65738,6.5455,1.4242,0.6364,0.0606,1.6667,101.9,106.871,2019,6.2,1437,0
Israel Barnes,Weber St.,NA,65739,6.5152,1.4545,0.7273,0.2121,2.1212,89.1,106.486,2019,6.4,1437,0
Morris Udeze,Wichita St.,NA,65744,3.3125,0.375,0.1875,0.4375,3.1875,101.9,97.6466,2019,6.8,426,0
Jamie Lewis,Wake Forest,NA,65747,0.375,0.25,0,0,0.625,32.7,113.552,2019,6.3,291,0
Sharone Wright Jr.,Wake Forest,NA,65748,7.0645,0.9677,0.3548,0.0323,2.3548,92.4,112.786,2019,6.5,291,0
Caleb Catto,Florida Gulf Coast,NA,65754,4.125,1.7188,0.5625,0.1562,2.4062,87,106.856,2019,6.5,6,0
C.J. Washington,Kennesaw St.,NA,65757,1,1.2857,0.2857,0,1,36.7,111.671,2019,6.3,324,0
Jawaun Newton,Evansville,NA,65760,3.0667,0.6,0.3667,0.2,2.2667,86.1,102.892,2019,6.3,117,0
Jordan Lathon,UTEP,NA,65766,10.8889,2.9259,0.7407,0.8519,5.1111,93,97.8618,2019,6.4,1440,0
Aleksa Matic,North Alabama,NA,65784,2.5909,0.3636,0.2273,0.0455,0.5455,73.8,110.765,2019,6.4,176,0
Matt Horton,Western Kentucky,NA,65804,1.1,0,0.1,0.3,1,81.5,94.2972,2019,6.11,161,0
Jalon Clark,Texas A&M Corpus Chris,NA,65807,2.7308,0.3462,0.1923,0,1.4615,77.1,103.478,2019,6.6,2,0
Brendan Newton,Liberty,NA,65810,1.4091,0.0909,0.0455,0.2273,0.7273,101,98.602,2019,7.2,282,0
Trey Woodbury,UNLV,NA,65811,1.3636,0.2273,0.4545,0.0909,0.6818,71.2,99.7768,2019,6.4,620,0
Austin Smellie,Idaho St.,NA,65813,1.8966,0.7241,0.2759,0,1.069,102.4,120.897,2019,6.5,1391,0
Andrew Tate,USC Upstate,NA,65820,0.5833,0.0833,0.0833,0.0833,1,83.5,103.917,2019,6.6,244,0
KeShawn Curry,VCU,NA,65823,2.1333,0.1333,0.1333,0.0667,0.7333,88.2,93.6412,2019,6.4,59,0
Bryan Penn-Johnson,Washington,NA,65829,0.25,0,0,0.75,1,36.5,84.6552,2019,7.0,29,0
Isaac Chatman,Campbell,NA,65833,7.2812,0.875,0.5938,0.4688,4.25,111,109.954,2019,6.6,56,0
Milos Stajcic,Campbell,NA,65834,1.3077,0.1538,0.1538,0,0.4615,88.7,113.265,2019,6.10,56,0
Isaiah Mucius,Wake Forest,NA,65841,6.5161,0.7419,0.3871,0.2581,3.7419,87.9,110.917,2019,6.8,291,0
Atakan Sahinkaya,Troy,NA,65850,1.4,0.2,0.4,0.1,0.6,46.8,98.6174,2019,6.5,153,0
Christian Anigwe,San Jose St.,NA,65861,3.9667,0.2333,0.1333,0.2667,3.3,101.9,115.449,2019,6.9,26,0
Rasir Bolton,Penn St.,NA,65867,11.5625,1.4688,0.625,0.0625,2,96.2,105.866,2019,6.2,370,0
Ari Boya,Bradley,NA,65869,2.1538,0.1538,0.2308,0.6923,1.6923,76.4,91.7432,2019,7.1,183,0
Jalen Pickett,Siena,NA,65879,15.7879,6.697,2,0.8788,4.6061,113.7,102.376,2019,6.4,100,0
Ousmane Ndim,LIU Brooklyn,NA,65880,0.5833,0.0833,0,0.5,1,59.5,101.959,2019,7.0,19,0
Bryce Schneider,Richmond,NA,65887,1.25,0.25,0,0.25,1.5,101.7,104.577,2019,6.5,47,0
Jake Forrester,Indiana,NA,65890,2.0769,0,0.0769,0.3077,1.3077,89.8,93.6298,2019,6.8,235,0
Damezi Anderson,Indiana,NA,65895,1.4762,0.381,0.1429,0,1.1429,69.4,103.698,2019,6.7,235,0
Matthew Urbach,James Madison,NA,65898,2.0714,0.1429,0.0714,0,0.5,178.1,117.248,2019,6.5,405,0
Kai Toews,UNC Wilmington,NA,65900,8.7879,7.6667,0.5455,0,2.5758,97.6,118.823,2019,6.2,11,0
Devon Flowers,James Madison,NA,65901,0,0,0.3333,0.3333,0,0,103.187,2019,6.8,405,0
Andrija Ristanovic,Iona,NA,65904,3.5172,0.4483,0.2069,0.6207,3.1379,98.4,105.486,2019,6.11,18,0
Sidney Wilson,Connecticut,NA,65922,4.5769,0.2692,0.3077,0.7692,2.6538,83.9,104.111,2019,6.7,188,0
Michael Durr,South Florida,NA,65930,5.6579,0.3684,0.2895,1.2105,6.1842,95.5,93.7049,2019,7.0,15,0
Jabari Rice,New Mexico St.,NA,65933,3.2903,0.7419,0.5161,0.1613,2.1613,98.4,95.2681,2019,6.4,1203,0
Lukas Kisunas,Stanford,NA,65940,1.6071,0.1429,0.0357,0.25,1.75,101.3,99.1285,2019,6.10,27,0
Ja'Cori Wilson,Morehead St.,NA,65945,2,0.1429,0.25,0.25,2,87.2,107.522,2019,6.7,304,0
Tariq Johnson,Wyoming,NA,65950,1.4444,0,0,0,0.5556,68.1,115.526,2019,6.5,2205,0
Pantelis Xidias,DePaul,NA,65954,0,0,0,0,0,0,117.474,2019,5.10,182,0
Jordan Phillips,Arkansas,NA,65955,1.4286,0,0.1429,0,0.7143,51.4,103.594,2019,6.7,437,0
Luke Nedrow,Marist,NA,65956,2.4483,0.4828,0.1034,0.2069,1.4483,96,106.416,2019,6.7,27,0
Samir Stewart,Manhattan,NA,65959,6.5938,2,0.9062,0.0312,1.125,99.2,103.405,2019,6.0,81,0
Hugh Hogland,Portland,NA,65966,4.4667,0.5333,0.3333,0.3333,3.1667,90.7,109.268,2019,6.10,45,0
Takiula Fahrensohn,Portland,NA,65967,1.2667,0.2667,0.2667,0,0.6667,56.6,106.664,2019,6.6,45,0
David Wingett,Memphis,NA,65968,0.5,0,0.75,0.25,0.25,26.7,90.6824,2019,6.7,100,0
Juan Munoz,Longwood,NA,65970,5.8214,1.0357,0.5,0,1.25,112,106.918,2019,5.11,107,0
Ross Ryan,USC Upstate,NA,65977,2.2963,0.6296,0.4444,0.2963,1.5926,80.1,108.052,2019,6.9,244,0
Alanzo Frink,South Carolina,NA,65982,2.7083,0.1667,0.2917,0.2917,1.8333,88.4,102.344,2019,6.6,95,0
Jack Hoiberg,Michigan St.,NA,65987,0.7143,0.2143,0.0714,0,0.1429,90.6,97.7029,2019,5.11,263,0
Ethan Igbanugo,North Dakota,NA,65999,1.95,0.35,0.2,0.1,0.5,90.3,109.835,2019,6.2,250,0
David Kralj,Coastal Carolina,NA,66004,7.5,1.0625,0.375,0,1.625,108.7,112.177,2019,6.4,15,0
Zach Naylor,Mississippi,NA,66009,0.7368,0.2632,0.1053,0.0526,0.8947,98.8,104.587,2019,6.8,155,0
Ed Ferguson,North Carolina A&T,NA,66016,0,1,0,0,2,32.4,105.663,2019,6.5,239,0
Joel Ntambwe,UNLV,NA,66024,11.8387,0.5806,0.5161,0.3548,5.5484,110.1,103.784,2019,6.9,620,0
Antoine Vernon,Oregon St.,NA,66027,1.7667,0.8333,0.2333,0,0.7667,109.3,108.993,2019,6.0,73,0
Sasha Sukhanov,Morehead St.,NA,66028,0.8462,0.0769,0.2308,0.3846,1.9231,108.7,94.454,2019,6.11,304,0
Javon Freeman-Liberty,Valparaiso,NA,66031,11.0303,2,1.8182,0.3636,4.303,99.3,98.0418,2019,6.3,196,0
Ian Krishnan,Central Connecticut,NA,66041,12,1.1613,0.7742,0.0323,1.9677,100.6,113.78,2019,6.2,44,0
Jayden Gardner,East Carolina,NA,66051,16.2903,1.2581,0.7742,0.4516,8.4516,106.8,105.742,2019,6.6,8,0
TJ Massenburg,Middle Tennessee,NA,66075,0.8077,0.0769,0.0385,0.3077,1.2308,96.8,106.211,2019,6.8,191,0
Darius Kinnel,Hartford,NA,66084,0.6667,0.3333,0.0833,0,0.25,99,114.821,2019,6.0,478,0
Amanze Ngumezi,Georgia,NA,66093,2.0968,0.1935,0,0.129,0.871,85.4,111.72,2019,6.9,222,0
Noah Locke,Florida,NA,66096,9.3889,0.5833,0.4444,0,2.2778,114.1,103.386,2019,6.3,31,0
Tyrone Lyons,North Carolina A&T,NA,66099,3.8387,0.2903,0.3226,0.1935,1.7742,101.1,104.416,2019,6.6,239,0
P.J. Byrd,VCU,NA,66116,1.2424,1.0909,0.1818,0,0.5152,71.1,96.7526,2019,6.1,59,0
Tre King,Eastern Kentucky,NA,66121,5.9677,0.8065,0.8065,0.5484,4.4194,98.6,105.498,2019,6.8,306,0
Curtis Holland III,High Point,NA,66140,7.64,1.24,0.84,0.28,2.56,93.2,105.546,2019,6.2,259,0
Trevon Faulkner,Northern Kentucky,NA,66144,4.7429,1.1143,0.4857,0.3429,2.5429,117,104.159,2019,6.4,254,0
Nick Honor,Fordham,NA,66148,15.2812,2.9688,0.875,0,2.375,98.5,106.081,2019,5.10,28,0
Marlon Taylor,LSU,NA,66157,6.6571,0.5429,0.6571,0.2,3.6,106.4,105.224,2019,6.5,12,0
James Akinjo,Georgetown,NA,66172,13.3939,5.2424,1.1212,0.0303,2.9091,100.3,107.486,2019,6.0,43,0
Dravon Mangum,Charlotte,NA,66175,4.8276,0.4138,0.3448,0.5172,2.5862,85.9,106.27,2019,6.9,203,0
Kavonte Ivery,Georgia St.,NA,66180,0.5294,0,0.0588,0,0.7059,52.4,106.082,2019,6.7,311,0
Calvin Wishart,Georgia Southern,NA,66182,5.1667,1.3333,0.9,0.0333,1.7667,92.7,104.254,2019,6.1,77,0
Jared Bynum,Saint Joseph's,NA,66190,11.3333,4.4545,1.3333,0.1515,3.6364,103.2,107.518,2019,5.10,86,0
Sy Chatman,Massachusetts,NA,66195,3.6897,0.3103,0.2759,0.6207,2.1724,103.1,107.264,2019,6.8,65,0
Myles Dread,Penn St.,NA,66208,8.25,1.25,0.625,0.1562,2.8438,109.3,104.798,2019,6.4,370,0
Jaedon LeDee,Ohio St.,NA,66216,2.9615,0.2308,0.1154,0.2308,1.7308,104.1,97.8683,2019,6.9,226,0
Jordan McCabe,West Virginia,NA,66225,5.7714,2.5143,0.8857,0,1.5714,96.7,108.121,2019,6.0,278,0
Derek Culver,West Virginia,NA,66229,11.5,1.6538,0.5385,0.6538,9.9231,97.5,103.281,2019,6.10,278,0
Carter Hendricksen,North Florida,NA,66234,4.303,1.2727,0.2424,0.1818,3.9394,92.7,104.16,2019,6.7,26,0
Trevante Anderson,San Francisco,NA,66237,2.1333,0.7333,0.0667,0,0.3333,102.5,107.257,2019,6.1,102,0
Alex Mudronja,Saint Mary's,NA,66239,0.8,0.3,0.2,0.05,0.4,64.9,98.255,2019,6.5,152,0
Malik Jefferson,Mount St. Mary's,NA,66246,8.5484000000000009,0.3548,0.2903,0.7097,6.0968,108.7,106.743,2019,6.9,163,0
Collin Nnamene,Mount St. Mary's,NA,66249,2.8519,0.1481,0.1111,0.6667,2.5185,84.2,107.716,2019,6.8,163,0
Kris Wooten,Elon,NA,66250,5.4375,1.1875,0.2812,0.1562,1.6875,97.4,116.217,2019,6.3,216,0
Wayne Arnold,Cal St. Fullerton,NA,66254,3,0.5455,0.2727,0.0303,1.5758,78.4,102.953,2019,6.4,75,0
Elijah Harkless,Cal St. Northridge,NA,66255,3.7368,2,0.8421,0.1053,2.3684,84.1,105.843,2019,6.5,269,0
Darius Brown II,Cal St. Northridge,NA,66256,8.3235,5.1765,1.3824,0.1471,3.6176,113.7,111.021,2019,6.1,269,0
Nic Lynch,Lehigh,NA,66267,3.8387,0.0323,0.1935,0.4516,3.3226,85.7,104.346,2019,6.11,283,0
Manny Dixon,Saint Peter's,NA,66269,5.8077,0.5,0.7692,0.1923,2.4615,103.5,108.43,2019,6.5,25,0
Ryan O'Leary,Rider,NA,66270,0.8,0,0,0,0,65.1,112.401,2019,6.5,25,0
Logan Hill,Toledo,NA,66271,0.3571,0.0714,0.0714,0,0.2857,51.7,94.7136,2019,6.7,187,0
Quentin Guliford,Montana St.,NA,66274,2,0.0952,0.1905,0.0476,1.1429,115.2,112.266,2019,6.6,1498,0
D.J. Myers,Western Carolina,NA,66279,2.3333,0.6667,0.4667,0.1333,2.3667,72.7,111.639,2019,6.6,640,0
SK Shittu,Central Arkansas,NA,66288,3.1333,0.0333,0.1667,0.3,2.2,66.8,106.917,2019,6.9,101,0
Isaiah Stokes,Florida,NA,66290,2.6923,0.4231,0.1923,0.0769,0.9615,87.1,99.562,2019,6.8,31,0
Dana Tate,Rhode Island,NA,66293,3.9697,0.6667,0.303,0.2121,2.8788,98.3,100.424,2019,6.7,49,0
Jamal Hartwell II,George Mason,NA,66294,3.1613,0.7419,0.0968,0,0.4516,97.5,108.637,2019,5.10,135,0
Jordan Miller,George Mason,NA,66295,10.4118,0.6471,0.8235,0.7647,7.0588,125.2,101.5,2019,6.6,135,0
Malik Miller,Morgan St.,NA,66304,5.5714,0.8929,1,0.3214,3.6786,92.5,100.09,2019,6.4,63,0
Spencer Rodgers,Troy,NA,66313,3.0909,0.5,0.3636,0,0.5909,91.2,113.583,2019,6.4,153,0
Trey Wertz,Santa Clara,NA,66317,12.2258,4.7097,0.9032,0.0968,2.9355,94.9,106.36,2019,6.5,23,0
Karrington Wallace,Central Connecticut,NA,66325,2.8966,0.2759,0.2759,0.4138,2.6207,96.9,108.883,2019,6.7,44,0
Walter Ellis,Bucknell,NA,66346,1.7407,0.3333,0.2222,0.1481,1.2222,90.7,102.692,2019,6.5,160,0
Marlon Hargis,Holy Cross,NA,66354,0.625,0.1875,0.0625,0,0.4375,85.6,111.387,2019,6.7,176,0
Damien Daniels,Abilene Christian,NA,66360,3.4118,1.7941,0.5882,0.0294,1.5588,92.3,99.6706,2019,5.7,524,0
Joe Pleasant,Abilene Christian,NA,66361,5.6176,0.3235,0.2941,0.1471,2.6176,93.8,100.18,2019,6.8,524,0
Clay Gayman,Abilene Christian,NA,66362,2.0323,0.2581,0.2258,0.0968,0.9677,81.9,103.624,2019,6.6,524,0
Yor Anei,Oklahoma St.,NA,66363,7.6875,0.6875,0.2812,2.6562,4.8125,108.9,102.588,2019,6.10,286,0
Kalu Ezikpe,Old Dominion,NA,66367,3.9706,0.2059,0.2647,0.7941,2.8824,107.7,89.7863,2019,6.7,4,0
Keondre Schumacher,Winthrop,NA,66369,2.7,0.6,0.1,0,0.5,64.6,87.2828,2019,6.0,205,0
Jamir Moore,Charleston Southern,NA,66374,2.2857,0.2857,0.1429,0.2857,0.7857,52.5,101.035,2019,6.5,12,0
Duncan LeXander,Charleston Southern,NA,66376,5.2941,0.6765,0.6765,0.0882,3.3529,88,100.898,2019,6.8,12,0
Connor Arnold,VMI,NA,66381,2.2963,0.1852,0.2222,0.037,1.0741,77.3,116.525,2019,6.7,318,0
Paul Hiepler,Abilene Christian,NA,66386,0.4375,0.0625,0.0625,0,0.1875,129.1,86.4834,2019,6.4,524,0
Tobias Cameron,Abilene Christian,NA,66403,0.7917,0.2083,0.0833,0,0.75,75.1,106.648,2019,6.5,524,0
Evan Tricker,Nebraska Omaha,NA,66406,0.3,0,0,0,0.4,105.7,113.004,2019,6.11,320,0
Cartrell Thompson,Cal St. Bakersfield,NA,66407,0.9444,0.0556,0.0556,0.1667,0.7778,88.6,108.912,2019,6.8,123,0
Bryce Hughes,Air Force,NA,66412,0.6667,0.3333,0.1111,0,0.3333,124.8,103.852,2019,6.4,67,0
Jaylan Gainey,Brown,NA,66428,2.2727,0.3636,0.0909,0.7273,2.1818,99.4,87.125,2019,6.9,35,0
David Mitchell,Brown,NA,66429,2.3226,0.6452,0.4839,0.0968,2.4839,90.1,95.7554,2019,6.6,35,0
Ike Nweke,Columbia,NA,66432,5.2857,0.2857,0.25,0.1429,3.5714,98.6,106.643,2019,6.7,42,0
Read Streller,Oklahoma,NA,66462,0,0,0,0,0.25,0,98.4078,2019,6.8,355,0
Franklin Agunanne,Loyola Chicago,NA,66468,1.8788,0.0606,0.1818,0.4545,1.8182,71.9,88.8115,2019,6.9,179,0
Wanjang Tut,Nebraska Omaha,NA,66472,3.8387,0.5484,0.2903,0.5161,2.2581,93.1,105.659,2019,6.8,320,0
Eric Ayala,Maryland,NA,66485,8.5882,2.1176,0.2941,0.2941,2.9118,108.5,103.784,2019,6.5,40,0
Matt Dentlinger,South Dakota St.,NA,66491,2.7273,0.3636,0.1818,0.1818,2.6364,124.8,104.154,2019,6.8,500,0
Alex Schulz,James Madison,NA,66497,1.3333,0,0,0.3333,0.3333,0,120.672,2019,6.11,405,0
Miles Latimer,Stony Brook,NA,66503,10.5758,1.3636,0.9394,0.2424,3.5758,109.5,98.2334,2019,6.3,45,0
Stephane Ingo,Maine,NA,66507,0,0,0,0,0,0,120.571,2019,6.9,35,0
Isaih Moore,College of Charleston,NA,66528,2.8182,0.1818,0.3636,0.2727,2.0909,111.5,100.453,2019,6.9,6,0
Ron Harper Jr.,Rutgers,NA,66532,7.8065,1.129,0.5806,0.5161,3.129,104.4,101.67,2019,6.6,28,0
Phillip Smith,FIU,NA,66538,2.2857,0.1429,0.4286,0,0.7143,102.6,104.291,2019,6.4,2,0
Pedro Castro,UT Arlington,NA,66541,2.6061,0.8788,0.2121,0.3636,2.0909,105.8,101.277,2019,6.6,189,0
Max Samberg,Cornell,NA,66544,0,0,0.1667,0,0,0,114.268,2019,6.3,273,0
Wes Slajchert,Dartmouth,NA,66546,2.4,0.8667,0.5333,0.1667,0.8667,75.9,107.724,2019,6.5,165,0
Princewill Anosike,Howard,NA,66549,1.6429,0.1786,0.0714,0.5,2.8571,77.6,101.912,2019,6.9,54,0
Akuwovo Ogheneyole,Howard,NA,66550,4.6471,0.2647,0.4118,0.7353,5.2647,102.2,105.789,2019,6.9,54,0
David Singleton,UCLA,NA,66556,5.2188,1.0312,0.5312,0.1562,1.2188,124.9,108.634,2019,6.4,115,0
Buddy Boeheim,Syracuse,NA,66561,6.7812,1.0312,0.5625,0.0938,1.625,107.5,103.461,2019,6.5,116,0
Jordan Caruso,Incarnate Word,NA,66566,4.871,1.7419,0.6774,0.0968,2.4516,87.5,117.36,2019,6.3,198,0
Dwight Murray Jr.,Incarnate Word,NA,66569,6.6333,2.2333,0.7,0.0667,2.2,97,118.65,2019,6.0,198,0
Jase Townsend,Denver,NA,66575,6.3462,1.1923,0.3077,0,2.0385,97.4,115.565,2019,6.3,1641,0
Daivon Stephens,Eastern Michigan,NA,66591,1.1875,0.3125,0.25,0.1875,0.75,108.5,108.167,2019,6.6,226,0
Gerald Liddell,Texas,NA,66593,1.1429,0.1429,0,0.2143,1.2143,92.7,104.049,2019,6.8,159,0
Courtney Ramey,Texas,NA,66594,8.0541,3.0811,0.8919,0.1622,3.2703,98.7,101.074,2019,6.3,159,0
Allin Blunt,UMass Lowell,NA,66602,3.6774,0.8065,0.2258,0.0968,1.871,89.8,110.23,2019,6.7,32,0
Dontarius James,Xavier,NA,66607,0.25,0.0833,0,0,0.3333,46.8,111.679,2019,6.7,199,0
Antoine Davis,Detroit,NA,66614,26.1333,3.5667,0.9333,0,3.1333,107.7,117.706,2019,6.1,197,0
Jared Rhoden,Seton Hall,NA,66630,3.3529,0.3529,0.5294,0.2647,2.6176,99.3,101.309,2019,6.6,77,0
Treavon Martin,SIU Edwardsville,NA,66633,3.2692,0.5385,0.3846,0.4615,2.5,88.9,108.786,2019,6.8,172,0
Wyatt Lowell,Utah Valley,NA,66638,4.7429,0.4857,0.4286,0.1714,2.6857,101.9,101.705,2019,6.10,1402,0
Grant Basile,Wright St.,NA,66645,1.3333,0,0.3333,0,1,61.8,98.8578,2019,6.8,268,0
Kenny Pittman Jr.,Oakland,NA,66647,0.5217,0.3478,0.087,0,0.4348,79.9,114.808,2019,6.3,286,0
Griffin Ryan,Penn,NA,66660,0,0.1429,0,0,0.5714,0,99.4444,2019,6.5,19,0
Aguek Arop,San Diego St.,NA,66663,3.0968,0.9677,0.5484,0.5806,2.6774,97.8,97.8324,2019,6.6,133,0
Tyree Eady,North Dakota St.,NA,66670,6.5143,0.8286,0.4571,0.0571,2.3429,116.4,113.25,2019,6.5,274,0
Joey Glynn,UMass Lowell,NA,66679,5.087,0.1304,0.2174,0.1739,2.2609,109,108.738,2019,6.6,32,0
